mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
367103350,Pole and Line vessels,8/10/2012 2:08:16,11/30/2015 20:44:41,AMY PHILBRICK,Hooks and lines (not specified),United States of America,WCW4189,,90,25,1038300,AT000USA00007,ICCAT,,8747,2/20/2015 4:44:26,7371,USA,LO,Liners,LP,LX,LOA,GRT,,,,,Authorized,1/5/2015 18:00:00,12/30/2015 18:00:00,,,,,2076
247090910,Trawlers,4/15/2013 12:21:21,12/30/2015 1:30:56,PAOLA MADRE,Other trawls (not specified),Italy,IVPM,,100.7,25.4,ITA000008087,ATEU0ITA00474,ICCAT,,10937,5/16/2012 17:00:00,8896,ITA,TO,Trawlers,TO,TX,LOA,GRT,,,,,Expired,12/31/2005 18:00:00,12/30/2012 18:00:00,,,,,850
431925000,Longliners,8/1/2012 22:35:50,8/23/2015 22:50:04,TOEI MARU No.6,Drifting longlines,Japan,JFZQ,8909745,660,49.98,KN1-702,IOTC001571,IOTC,,12443,11/12/2012 0:24:00,1270,JPN,LO,Liners,LL,LLD,LOA,GT,TOEI MARU NO.6,7/31/2007 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,51016
576093000,Longliners,6/1/2015 11:51:30,12/31/2015 21:19:36,EMELEE 2,Longlines (not specified),Vanuatu,YJZZ4,8664371,86,23.8,1954,9950,WCPFC,,25672,11/2/2015 22:41:21,16269,VUT,LO,Liners,LL,LL,LOA,GRT,MINA ANUGRAH II,9/19/2015 18:07:26,IDN,1/14/2014 15:00:00,Authorized,1/16/2014 8:00:00,1/15/2017 8:00:00,,,,,
512000097,Trawlers,1/16/2012 4:34:25,10/30/2015 20:44:43,BALDUR,Other trawls (not specified),New Zealand,ZMBD,,484,41.9,44622,754,CCSBT,,27037,11/9/2009 8:00:00,23012,NZL,TO,Trawlers,TO,TX,LOA,GRT,,,,,Unauthorized,6/29/2008 15:00:00,11/8/2009 15:00:00,11/9/2009 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,5992
577106000,Fish carriers,8/25/2012 2:45:41,12/31/2015 19:53:21,HARIMA 2,,Panama,YJTB3,9133317,4490,113.37,2170,4745,CCSBT,,27998,12/7/2014 16:29:55,23973,PAN,FO,Fish carriers,FO,,LOA,GRT,,,VUT,8/22/2012 15:00:00,Authorized,8/22/2012 15:00:00,7/29/2017 15:00:00,,,,,12459
224046230,Non-fishing vessels nei,8/6/2013 5:03:13,11/25/2014 10:20:27,JUAN PAREDES FERNANDEZ,Gear not known or not specified,Spain,EA6563,,68.17,20.5,ESP000023018,ATEU0ESP01127,ICCAT,,32847,5/4/2015 8:19:13,30731,ESP,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,JU��N PAREDES FERN��DEZ,5/6/2014 8:31:39,,,Expired,4/28/2013 17:00:00,4/28/2015 17:00:00,,,,,5902
440647000,Longliners,1/2/2012 23:24:15,12/30/2015 22:21:33,NO.9 KYUNGYANG,Drifting longlines,"Korea, Republic of",HLLR,8610629,582,47.21,9510058-6260006,IOTC000420,IOTC,,36089,6/24/2015 2:34:12,269,KOR,LO,Liners,LL,LLD,LOA,GT,No.802 DongWon,6/9/2008 15:00:00,,,Authorized,10/7/2013 15:00:00,10/6/2018 15:00:00,,,,,14496
263580000,Tuna longliners,11/26/2015 11:29:57,12/30/2015 16:04:42,AVO MUSICO,,Portugal,CUBH3,,526,41,PRT000022914,5301,WCPFC,,37702,5/31/2014 20:01:11,23933,PRT,LO,Liners,LLT,,UNK,GRT,,,,,Unauthorized,,5/31/2014 20:01:11,5/31/2014 20:01:11,2,Expiration of authorization,Explicit CLAV 'DROP' request,
353982000,Fish carriers,2/24/2015 17:08:03,9/20/2015 15:52:51,BALTIJASCELS,,Panama,3FIR,,12403,144.35,,9418,WCPFC,,40857,5/31/2014 20:06:07,35472,PAN,FO,Fish carriers,FO,,LOA,GRT,,,,,Unauthorized,12/30/2008 15:00:00,12/29/2009 15:00:00,5/31/2014 20:06:07,2,Expiration of authorization,Explicit CLAV 'DROP' request,
730017000,Purse seiners,1/23/2012 6:37:11,12/31/2015 19:49:01,SEA GEM,Purse seines,Colombia,HJDA,7528001,1121,61.26,MC-05-550,3496,IATTC,,4456,2/21/2011 3:00:00,4729,COL,SO,Seiners,SP,PS,LOA,GRT,,,BOL,2/19/2011 15:00:00,Authorized,,,,,,,
440623000,Longliners,1/2/2012 18:05:31,12/31/2015 12:54:49,DONG WON NO. 202,Longlines (not specified),"Korea, Republic of",DTFV,,347,49.91,9510062-6260000,8153,IATTC,,5917,2/21/2011 3:00:00,277,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
431701650,Longliners,8/2/2012 12:05:57,12/30/2015 3:15:18,CHIYO MARU No. 18,Longlines (not specified),Japan,JPRT,9016521,409,49.32,MG1-1815,AT000JPN00091,ICCAT,,6918,5/25/2015 2:16:39,139,JPN,LO,Liners,LL,LL,LOA,GRT,CHIYO MARU NO. 18,5/12/2009 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3313
271072386,Trollers,10/18/2012 15:00:29,12/24/2015 11:02:10,EREN KARDE��LER,Bottom trawls,Turkey,TC8438,,108.3,27.7,TUR001451569,AT000TUR00018,ICCAT,,8265,12/16/2014 9:21:47,6890,TUR,LO,Liners,LT,TB,LOA,GT,EREN KARDESLER,2/16/2011 18:00:00,,,Expired,9/17/1995 15:00:00,4/18/2015 15:00:00,,,,,2648
271072859,Non-fishing vessels nei,9/29/2012 19:04:42,6/9/2014 10:03:25,DO��ANAY-I,Gear not known or not specified,Turkey,TC5710,,147,30.22,TUR340119418,AT000TUR00094,ICCAT,,8336,6/6/2014 2:52:09,6961,TUR,VOX,Non-fishing vessels nei,VOX,UNK,LOA,GT,DO��ANAY-1,4/19/2013 6:11:11,,,Unauthorized,2/28/2013 15:00:00,2/27/2014 15:00:00,6/6/2014 2:52:09,2,Expiration of authorization,Explicit CLAV 'DROP' request,2480
224084640,Tuna longliners,1/2/2012 23:40:34,12/31/2015 19:40:36,NUEVO RUMBO,Drifting longlines,Spain,ECCM,,179.9,26.8,3-AL-22-03,4578,CCSBT,,921,2/16/2011 8:00:00,835,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6511
224166160,Longliners,12/12/2012 11:00:37,12/6/2015 3:10:12,TAFIRA,Handline and pole-lines (hand operated),Spain,EBZP,5348512,259,36.83,ESP000012644,ATEU0ESP00390,ICCAT,,9852,4/13/2015 8:09:59,1216,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1874
248000771,Non-fishing vessels nei,5/24/2015 11:43:26,10/5/2015 14:46:40,Ernest E. Pierce,Gear not known or not specified,Malta,9HB4398,,273,29.71,MLT000008113,ATEU0MLT01019,ICCAT,,1000512,5/21/2015 7:54:58,38065,MLT,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,,,,,Authorized,5/20/2015 17:00:00,5/30/2016 17:00:00,,,,,36191
664097000,Tuna purse seiners,6/16/2015 3:35:29,11/25/2015 5:06:55,Morne Blanc,Purse seines,Seychelles,S7TO,9719812,2298,79.5,50243,IOTC016196,IOTC,,1000587,8/3/2015 1:34:37,38234,SYC,SO,Seiners,SPT,PS,LOA,GT,BELLE ROSE,6/22/2015 2:33:27,MUS,6/21/2015 15:00:00,Authorized,5/7/2015 15:00:00,5/6/2016 15:00:00,,,,,83601
232005890,Trawlers,7/25/2012 8:34:49,12/31/2015 23:48:44,TREVESSA 1V,Bottom trawls,United Kingdom,MGQN8,,,26.15,GBR000A21657,ATEU0GBR00359,ICCAT,,10449,1/22/2013 18:00:00,8431,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,472
432936000,Longliners,7/3/2013 7:54:18,12/31/2015 21:25:14,KOEI MARU No. 78,Drifting longlines,Japan,7JPK,9682746,656,50.59,KG1-78,IOTC001551,IOTC,,12432,9/11/2013 3:59:00,609,JPN,LO,Liners,LL,LLD,LOA,GT,KOEI MARU NO.58,7/31/2007 15:00:00,,,Authorized,8/7/2013 15:00:00,7/30/2017 15:00:00,,,,,60549
416209900,Tuna longliners,1/1/2013 20:03:34,12/12/2015 23:06:40,RUEI YI CHENG,Gear not known or not specified,"Taiwan, Republic of China",BK6150,,29.73,17.5,CT3-4150,1241,WCPFC,,20093,11/1/2015 4:54:55,12316,TWN,LO,Liners,LLT,UNK,LOA,GT,ROEI YIH CHERNG,2/15/2011 8:00:00,,,Authorized,3/15/2012 8:00:00,3/14/2017 8:00:00,,,,,
416001425,Tuna longliners,8/30/2013 22:24:26,12/26/2015 15:32:09,DE CHENG NO.268,Longlines (not specified),"Taiwan, Republic of China",BK7060,,36.29,20.2,CT3-5060,2840,WCPFC,,21587,6/1/2015 21:02:22,13374,TWN,LO,Liners,LLT,LL,LOA,GT,JIN CI FU NO.88,2/16/2011 8:00:00,,,Authorized,9/25/2012 8:00:00,9/24/2017 8:00:00,,,,,
412686240,Longliners,3/27/2015 16:48:59,5/11/2015 11:39:25,LU RONG YU 1528,Gear not known or not specified,China,BBKI,8648896,140,30.46,(LU)CHUANDENG(JI)(2015)FT-200027,4553,WCPFC,,23282,11/27/2015 2:40:13,14485,CHN,LO,Liners,LL,UNK,RGL,GT,,,,,Authorized,3/31/2014 8:00:00,3/30/2017 8:00:00,,,,,
224015340,Unknown,6/21/2013 18:02:39,12/30/2015 15:43:33,PAUSEP,Gear not known or not specified,Spain,EAIM,,90.26,25.1,ESP000022481,ATEU0ESP03392,ICCAT,,33090,1/19/2015 6:17:44,30974,ESP,UNK,Unknown,UNK,UNK,LOA,GT,,,,,Expired,10/7/2013 17:00:00,10/7/2015 17:00:00,,,,,24010
577102000,Fish carriers,8/8/2012 12:17:50,12/24/2015 15:12:18,HARU,Gear not known or not specified,Vanuatu,YJSU3,9241932,4521,120.8,2166,IOTC008441,IOTC,,36873,7/17/2015 4:33:12,23972,VUT,FO,Fish carriers,FO,UNK,LOA,GRT,,,PAN,12/22/2010 15:00:00,Unauthorized,7/16/2015 15:00:00,,7/17/2015 4:33:12,2,Expiration of authorization,Explicit CLAV 'DROP' request,83517
432845000,Multipurpose vessels,3/24/2012 0:02:44,12/31/2015 22:33:03,MIYA MARU NO.18,One boat operated purse seines,Japan,7JKW,,499,64.37,MG1-2058,10180,WCPFC,,41103,4/13/2015 21:15:27,24437,JPN,MO,Multipurpose vessels,MO,PS1,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
431500040,Longliners,3/1/2013 0:53:24,12/31/2015 21:22:49,GOEI MARU No. 38,Longlines (not specified),Japan,JPVS,9063457,409,49.2,KO1-836,AT000JPN00234,ICCAT,,6987,7/3/2014 5:48:46,394,JPN,LO,Liners,LL,LL,LOA,GRT,GOEI MARU NO. 38,8/9/2010 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,117
642383000,Purse seiners,3/13/2015 16:32:03,12/31/2015 23:57:25,ELHADER 2,Purse seines,Libya,5AWD,8658188,140.36,29.95,S.KH.94,AT000LBY00037,ICCAT,,7395,2/20/2015 4:08:14,6174,LBY,SO,Seiners,SP,PS,LOA,GRT,Ciberlande IV,5/16/2014 6:11:56,FRA,12/19/2011 15:00:00,Authorized,12/29/2014 18:00:00,1/25/2016 18:00:00,,,,,4983
271072576,Purse seiners,3/1/2013 0:33:39,12/18/2015 23:02:59,ZEK�� EFE ������NC��O��LU,Purse seines,Turkey,TC9071,,36,25,TUR340121053,AT000TUR00119,ICCAT,,8361,6/6/2014 2:52:09,6986,TUR,SO,Seiners,SP,PS,LOA,GT,KADIR REIS-2,2/16/2011 18:00:00,,,Unauthorized,8/31/2012 15:00:00,2/6/2014 15:00:00,6/6/2014 2:52:09,2,Expiration of authorization,Explicit CLAV 'DROP' request,2505
271072487,Purse seiners,10/16/2013 18:18:07,12/31/2015 18:39:01,KAPTAN H?LM? 53,Gear not known or not specified,Turkey,TCA2426,,195,26.7,53 00 GY 0198,AT000TUR00461,ICCAT,,8680,5/16/2012 17:00:00,7304,TUR,SO,Seiners,SP,UNK,LOA,GRT,KAPTAN HILMI 53,4/14/2009 17:00:00,,,Unauthorized,,,5/16/2012 17:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,5231
441557000,Bunkers,2/4/2012 18:17:26,12/31/2015 22:59:21,JEY HOPE,,"Korea, Republic of",DSQF6,,5667,114.4,JJR-084679,11214,WCPFC,,1000124,2/2/2015 6:28:30,37615,KOR,VOX,Non-fishing vessels nei,VOB,,LOA,GT,,,,,Authorized,12/31/2014 8:00:00,12/30/2020 8:00:00,,,,,
247074680,Trawlers,10/27/2012 13:00:38,12/29/2015 18:46:12,OLINDA F.,Bottom trawls,Italy,IQPO,,114,25.18,ITA000011668,ATEU0ITA00458,ICCAT,,10923,12/16/2014 10:43:58,8882,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,836
247147310,Non-fishing vessels nei,6/2/2012 10:13:11,11/24/2015 15:18:34,PASQUALE CARRIOLA,Bottom trawls,Italy,IWGX,,133,27.68,ITA000016089,ATEU0ITA00620,ICCAT,,11039,3/23/2015 6:24:54,8998,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,VICTORIA,6/9/2014 8:37:25,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,767
431101080,Tuna longliners,11/2/2015 5:40:22,12/31/2015 4:51:39,HOSHIN MARU NO.77,Drifting longlines,Japan,JNXW,,436,49.9,TY1-188,1451,WCPFC,,20279,5/27/2015 1:44:18,455,JPN,LO,Liners,LLT,LLD,RGL,GRT,KOSHIN MARU NO.8,7/30/2007 8:00:00,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416002168,Tuna longliners,2/12/2014 10:11:07,5/25/2015 14:32:50,LIAN CHERNG YIH,Gear not known or not specified,"Taiwan, Republic of China",BK6443,,49.7,21,CT3-4443,1562,WCPFC,,20380,11/1/2015 4:13:53,12445,TWN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,3/19/2013 8:00:00,3/18/2018 8:00:00,,,,,
440584000,Tuna longliners,1/1/2012 9:08:30,12/31/2015 21:21:40,NO.201 DONGWON,Drifting longlines,"Korea, Republic of",DTFU,8714126,410,49.91,9508002-6260007,2115,WCPFC,,20883,8/18/2015 1:56:59,257,KOR,LO,Liners,LLT,LLD,LOA,GT,,,,,Expired,8/16/2010 8:00:00,8/15/2015 8:00:00,,,,,
416072600,Tuna longliners,3/6/2013 2:30:07,3/5/2015 21:07:11,CHUN FA NO.168,Longlines (not specified),"Taiwan, Republic of China",BI2400,,705,55.2,CT7-0400,3942,WCPFC,,22709,8/7/2015 1:18:22,166,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,5/2/2013 8:00:00,5/1/2017 8:00:00,,,,,
416219500,Tuna longliners,11/23/2013 5:28:26,12/27/2015 18:30:11,RLEY CHIEN TSAI NO.116,Gear not known or not specified,"Taiwan, Republic of China",BJ4985,,99,29.2,CT4-2985,8895,WCPFC,,24902,8/7/2015 23:27:55,700,TWN,LO,Liners,LLT,UNK,LOA,GT,RLEY CHIEN TSAI NO.116��,5/31/2014 20:05:32,,,Authorized,9/22/2013 8:00:00,9/21/2018 8:00:00,,,,,
316001649,Trollers,3/22/2012 13:11:13,12/31/2015 23:46:52,La Porsche,Trolling lines,Canada,VY9305,,67,22.66,20469,15299,IATTC,,28339,7/15/2013 2:00:00,24314,CAN,LO,Liners,LT,LTL,LOA,GT,,,,,Authorized,,,,,,,
224070230,Unknown,3/7/2013 5:23:42,12/30/2015 12:53:28,TONI-LI SEGUNDO,Gear not known or not specified,Spain,EA6325,,93.73,25.06,ESP000022870,ATEU0ESP03460,ICCAT,,33123,1/19/2015 6:17:44,31007,ESP,UNK,Unknown,UNK,UNK,LOA,GT,,,,,Authorized,1/30/2013 18:00:00,1/30/2016 18:00:00,,,,,24078
250002465,Trawlers,1/8/2012 22:01:38,12/17/2015 20:28:56,QAVAK,Other trawls (not specified),Ireland,G209,,199,22.42,IRL000I14312,ATEU0IRL00109,ICCAT,,33299,6/10/2013 7:47:16,31182,IRL,TO,Trawlers,TO,TX,LOA,GT,,,,,Expired,5/31/2013 15:00:00,12/30/2014 15:00:00,,,,,24858
224896000,Pole and Line vessels,3/15/2012 23:10:53,9/22/2015 0:13:35,PILAR TORRE,Handline and pole-lines (mechanized),Spain,EAIQ,,177,32.5,ESP000023295,IOTC015367,IOTC,,35496,3/30/2015 4:13:06,8090,ESP,LO,Liners,LP,LHM,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,78013
412460285,Longliners,2/18/2015 12:01:36,12/30/2015 22:22:48,SHEN GANG FA 19,,China,BZXD56,9741463,302,38.85,(YUE)CHUANDENG(JI)(2013)FT-200034,10831,WCPFC,,41709,12/13/2015 21:18:45,24538,CHN,LO,Liners,LL,,RGL,GT,,,,,Authorized,3/31/2015 8:00:00,3/30/2018 8:00:00,,,,,
371696000,Purse seiners,1/5/2012 8:34:01,12/28/2015 18:09:34,TEMPLARIO I,Purse seines,Panama,HO4221,,1148,65.26,33878-PEXT,4033,IATTC,,4561,2/21/2011 3:00:00,4823,PAN,SO,Seiners,SP,PS,LOA,GRT,TEMPLARIO,2/20/2011 3:00:00,VEN,2/19/2011 15:00:00,Authorized,,,,,,,
431298000,Longliners,10/13/2015 23:06:15,12/31/2015 21:30:16,KAIYO MARU No.58,Longlines (not specified),Japan,JDIS,9072783,409,49.99,AM1-714,AT000JPN00442,ICCAT,,7085,7/3/2014 5:48:48,561,JPN,LO,Liners,LL,LL,LOA,GRT,MARUROKU MARU No. 8,7/2/2013 4:21:36,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3077
224045260,Longliners,7/31/2012 19:58:42,12/18/2015 15:31:56,CANTO NUEVO,Handline and pole-lines (hand operated),Spain,EBVH,9246097,190.58,27,ESP000025052,ATEU0ESP00072,ICCAT,,9590,12/5/2014 11:27:46,7952,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1570
367406910,Longliners,8/3/2012 14:41:28,12/31/2015 23:39:13,FRANCES ANNE,Longlines (not specified),United States of America,WSY2609,,61,20.47,604915,AT000USA00637,ICCAT,,1000855,10/16/2015 3:21:40,38539,USA,LO,Liners,LL,LL,LOA,GRT,FRANCES ANNE,12/31/2009 18:00:00,USA,12/31/2009 15:00:00,Authorized,7/31/2015 17:00:00,7/30/2016 17:00:00,,,,,4861
412694830,Longliners,6/24/2015 4:24:28,12/30/2015 9:17:00,Tian Yu 7,Longlines (not specified),China,BZSJ5,8651283,579,46.75,(Liao)Chuandeng(Ji)(2013)FT-200003,9443,IATTC,,6366,11/29/2015 3:00:00,2036,CHN,LO,Liners,LL,LL,LOA,GT,TIANYU 7,2/21/2011 3:00:00,,,Authorized,,,,,,,
431700550,Longliners,10/7/2013 16:24:55,12/31/2015 23:49:59,SHOFUKU MARU No. 1,Longlines (not specified),Japan,JRUL,9011179,454,51.2,MG1-1776,AT000JPN00033,ICCAT,,6891,7/15/2015 2:29:06,1139,JPN,LO,Liners,LL,LL,LOA,GRT,SHOUFUKUMARU No. 1,7/2/2013 4:31:23,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3428
224307000,Support Vessels,1/2/2012 16:46:11,12/29/2015 13:08:57,ZAHARA DOS,Purse seines,Spain,ECGS,9292333,193,35.2,ESP000026077,ATEU0ESP00473,ICCAT,,9905,7/21/2015 8:05:25,8169,ESP,VOX,Non-fishing vessels nei,VOS,PS,LOA,GT,,,,,Authorized,6/30/2015 17:00:00,12/30/2015 18:00:00,,,,,1413
546012900,Tuna longliners,5/29/2012 19:44:14,12/21/2015 0:35:51,LADY CHRIS 5,Drifting longlines,French Polynesia,FKTD,,97.97,20.5,PY 1626,11292,WCPFC,,1000633,7/3/2015 0:45:49,38283,PYF,LO,Liners,LLT,LLD,LOA,GRT,VENUTI,7/2/2015 0:45:49,,,Authorized,,,,,,,
440765000,Longliners,1/1/2012 11:05:41,12/31/2015 12:52:51,NO.207 DONGWON,Drifting longlines,"Korea, Republic of",HLBR,8619247,578,47.21,9510060-6260002,IOTC000414,IOTC,,11728,6/24/2015 2:34:12,276,KOR,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,11/28/2014 15:00:00,11/27/2019 15:00:00,,,,,76524
440522000,Tuna longliners,1/22/2012 12:22:30,5/20/2015 7:22:09,PANALOX 506,Drifting longlines,"Korea, Republic of",DTAU5,8916396,427,49.47,9812003-6260001,2200,WCPFC,,20973,7/14/2015 22:00:47,940,KOR,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,12/21/2013 8:00:00,12/20/2018 8:00:00,,,,,
416000947,Tuna longliners,10/1/2012 13:02:37,12/22/2015 15:34:43,SHINN FURE SHEN NO.11,Longlines (not specified),"Taiwan, Republic of China",BK7408,,41.37,20.25,CT3-5408,2325,WCPFC,,21088,7/27/2015 2:56:05,12909,TWN,LO,Liners,LLT,LL,LOA,GT,NO.11 SHINN FURE SHENO,2/15/2011 8:00:00,,,Authorized,7/16/2013 8:00:00,7/15/2018 8:00:00,,,,,
416001621,Tuna longliners,6/17/2013 4:26:33,12/30/2015 4:34:12,FWU YUNN MAAN,Longlines (not specified),"Taiwan, Republic of China",BK6392,,30.32,19.18,CT3-4392,2611,WCPFC,,21347,11/1/2015 2:22:39,13149,TWN,LO,Liners,LLT,LL,LOA,GT,YU JAAN NO.26,10/31/2015 2:22:39,,,Authorized,3/20/2013 8:00:00,3/19/2018 8:00:00,,,,,
416002636,Tuna longliners,9/24/2014 0:54:45,10/19/2015 5:49:48,JINN JYI CHYUN,Drifting longlines,"Taiwan, Republic of China",BK7512,,42.35,21.92,CT3-5512,3031,WCPFC,,21783,6/30/2015 22:06:20,13557,TWN,LO,Liners,LLT,LLD,LOA,GT,FENG CHI CHUN,2/15/2011 8:00:00,,,Authorized,4/20/2011 8:00:00,4/19/2016 8:00:00,,,,,
416003222,Tuna longliners,8/29/2012 7:51:58,11/27/2015 4:10:50,YU SHAN NO.36,Drifting longlines,"Taiwan, Republic of China",BJ3534,,75.74,25.93,CT4-1534,3295,WCPFC,,22054,11/2/2015 21:16:29,13810,TWN,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,7/5/2013 8:00:00,7/4/2018 8:00:00,,,,,
273370280,Longliners,5/21/2015 12:31:58,12/28/2015 13:04:52,KATOA NO. 11,Drifting longlines,Kiribati,T3JB2,,660,50.52,K-16971389,412,WCPFC,,22868,1/5/2015 22:32:42,577,KIR,LO,Liners,LL,LLD,LOA,GRT,KENKATSU MARU NO.11,5/6/2014 8:00:00,FJI,8/10/2011 15:00:00,Unauthorized,5/7/2014 8:00:00,6/20/2014 8:00:00,1/5/2015 22:32:42,2,Expiration of authorization,Explicit CLAV 'DROP' request,
529126000,Bunkers,1/1/2012 3:33:59,12/22/2015 20:35:22,M.T. HAI SOON 28,Gear not known or not specified,Kiribati,T3NE,,3244,105.29,K-10900781,8945,WCPFC,,24942,1/5/2015 22:39:05,15749,KIR,VOX,Non-fishing vessels nei,VOB,UNK,LOA,GRT,M.T.HAI SOON 28,1/30/2012 8:00:00,JPN,2/14/2011 15:00:00,Unauthorized,1/31/2012 8:00:00,1/30/2013 8:00:00,1/5/2015 22:39:05,2,Expiration of authorization,Explicit CLAV 'DROP' request,
431701040,Longliners,9/18/2013 11:04:51,12/24/2015 16:50:25,82 SHOSHIN MARU,Longlines (not specified),Japan,JMYN,,409,49.32,AM1-635,239,CCSBT,,26652,4/29/2006 9:00:00,1148,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,5/30/2004 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,294
431723000,Longliners,1/1/2012 10:02:28,11/29/2014 6:33:17,108 KINEI MARU,Longlines (not specified),Japan,JFLE,,379,49.2,IT1-603,253,CCSBT,,26666,3/30/2008 8:00:00,593,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,3/30/2007 15:00:00,3/29/2008 15:00:00,3/30/2008 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,4928
204209840,Pole and Line vessels,7/11/2012 0:30:45,11/20/2015 11:44:11,LONTRA MARINHA,Hooks and lines (not specified),Portugal,CUET8,,86.77,20,PRT000024606,ATEU0PRT01173,ICCAT,,34141,3/18/2015 9:15:53,28768,PRT,LO,Liners,LP,LX,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,27596
225455000,Tuna purse seiners,11/29/2013 11:00:26,1/24/2014 20:27:12,ITSAS TXORI,Purse seines,Spain,EAHO,,2994,83.8,BI-2-2-13,IOTC015353,IOTC,,35482,2/17/2015 5:59:38,31384,ESP,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,76677
316002839,Multipurpose vessels nei,3/12/2013 21:06:39,9/15/2015 2:43:16,SHIRLEY EVELYN,Hooks and lines (not specified),Canada,CFG7251,,14.87,13.48,25761,8020,WCPFC,,40047,10/30/2015 13:51:23,21337,CAN,MO,Multipurpose vessels,MOX,LX,LOA,GRT,,,,,Unauthorized,5/23/2015 8:00:00,3/30/2016 8:00:00,10/30/2015 13:51:23,2,Expiration of authorization,Explicit CLAV 'DROP' request,
271072425,Purse seiners,10/13/2012 15:46:50,12/25/2015 18:42:39,B��LG���� KARDE��LER-II,Purse seines,Turkey,TC5668,,136,34,TUR001524908,AT000TUR00061,ICCAT,,8307,12/16/2014 9:21:47,6932,TUR,SO,Seiners,SP,PS,LOA,GT,BILGIC KARDESLER,2/16/2011 18:00:00,,,Authorized,8/31/2012 15:00:00,8/24/2016 15:00:00,,,,,2691
226255000,Purse seiners,3/30/2012 12:24:10,12/31/2015 23:57:49,JEANMARIECHRISTIAN7,Purse seines,France,FTAT,9096583,347,42.03,FRA000900270,ATEU0FRA00078,ICCAT,,10199,5/5/2015 9:34:14,1741,FRA,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,1323
235005510,Trawlers,6/26/2013 16:03:13,12/31/2015 6:04:15,GONPEZ I,Bottom trawls,United Kingdom,VQ1Y8,9308388,,32.2,GBR000C17812,ATEU0GBR00152,ICCAT,,10346,1/22/2013 18:00:00,8329,GBR,TO,Trawlers,TO,TB,LOA,,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,544
